sample_id,source,source_type,split,original_label,label,organ,image_path,label_path,bbox_index,class_id,xc,yc,w,h,is_crop_needed
mendeley_1436,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0437.png,,,,,,,,0
mendeley_1437,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0438.png,,,,,,,,0
mendeley_1438,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0439.png,,,,,,,,0
mendeley_1439,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0440.png,,,,,,,,0
mendeley_1440,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0441.png,,,,,,,,0
mendeley_1441,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0442.png,,,,,,,,0
mendeley_1442,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0443.png,,,,,,,,0
mendeley_1443,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0444.png,,,,,,,,0
mendeley_1444,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0445.png,,,,,,,,0
mendeley_1445,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0446.png,,,,,,,,0
mendeley_1446,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0447.png,,,,,,,,0
mendeley_1447,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0448.png,,,,,,,,0
mendeley_1448,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0449.png,,,,,,,,0
mendeley_1449,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0450.png,,,,,,,,0
mendeley_1450,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0451.png,,,,,,,,0
mendeley_1451,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0452.png,,,,,,,,0
mendeley_1452,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0453.png,,,,,,,,0
mendeley_1453,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0454.png,,,,,,,,0
mendeley_1454,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0455.png,,,,,,,,0
mendeley_1455,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0456.png,,,,,,,,0
mendeley_1456,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0457.png,,,,,,,,0
mendeley_1457,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0458.png,,,,,,,,0
mendeley_1458,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0459.png,,,,,,,,0
mendeley_1459,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0460.png,,,,,,,,0
mendeley_1460,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0461.png,,,,,,,,0
mendeley_1461,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0462.png,,,,,,,,0
mendeley_1462,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0463.png,,,,,,,,0
mendeley_1463,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0464.png,,,,,,,,0
mendeley_1464,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0465.png,,,,,,,,0
mendeley_1465,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0466.png,,,,,,,,0
mendeley_1466,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0467.png,,,,,,,,0
mendeley_1467,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0468.png,,,,,,,,0
mendeley_1468,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0469.png,,,,,,,,0
mendeley_1469,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0470.png,,,,,,,,0
mendeley_1470,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0471.png,,,,,,,,0
mendeley_1471,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0472.png,,,,,,,,0
mendeley_1472,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0473.png,,,,,,,,0
mendeley_1473,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0474.png,,,,,,,,0
mendeley_1474,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0475.png,,,,,,,,0
mendeley_1475,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0476.png,,,,,,,,0
mendeley_1476,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0477.png,,,,,,,,0
mendeley_1477,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0478.png,,,,,,,,0
mendeley_1478,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0479.png,,,,,,,,0
mendeley_1479,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0480.png,,,,,,,,0
mendeley_1480,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0481.png,,,,,,,,0
mendeley_1481,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0482.png,,,,,,,,0
mendeley_1482,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0483.png,,,,,,,,0
mendeley_1483,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0484.png,,,,,,,,0
mendeley_1484,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0485.png,,,,,,,,0
mendeley_1485,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0486.png,,,,,,,,0
mendeley_1486,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0487.png,,,,,,,,0
mendeley_1487,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0488.png,,,,,,,,0
mendeley_1488,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0489.png,,,,,,,,0
mendeley_1489,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0490.png,,,,,,,,0
mendeley_1490,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0491.png,,,,,,,,0
mendeley_1491,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0492.png,,,,,,,,0
mendeley_1492,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0493.png,,,,,,,,0
mendeley_1493,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0494.png,,,,,,,,0
mendeley_1494,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0495.png,,,,,,,,0
mendeley_1495,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0496.png,,,,,,,,0
mendeley_1496,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0497.png,,,,,,,,0
mendeley_1497,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0498.png,,,,,,,,0
mendeley_1498,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0499.png,,,,,,,,0
mendeley_1499,mendeley,folder_classification,unsplit,Healthy Fruits,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Fruits\image_0500.png,,,,,,,,0
mendeley_1500,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0001.png,,,,,,,,0
mendeley_1501,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0002.png,,,,,,,,0
mendeley_1502,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0003.png,,,,,,,,0
mendeley_1503,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0004.png,,,,,,,,0
mendeley_1504,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0005.png,,,,,,,,0
mendeley_1505,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0006.png,,,,,,,,0
mendeley_1506,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0007.png,,,,,,,,0
mendeley_1507,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0008.png,,,,,,,,0
mendeley_1508,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0009.png,,,,,,,,0
mendeley_1509,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0010.png,,,,,,,,0
mendeley_1510,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0011.png,,,,,,,,0
mendeley_1511,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0012.png,,,,,,,,0
mendeley_1512,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0013.png,,,,,,,,0
mendeley_1513,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0014.png,,,,,,,,0
mendeley_1514,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0015.png,,,,,,,,0
mendeley_1515,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0016.png,,,,,,,,0
mendeley_1516,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0017.png,,,,,,,,0
mendeley_1517,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0018.png,,,,,,,,0
mendeley_1518,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0019.png,,,,,,,,0
mendeley_1519,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0020.png,,,,,,,,0
mendeley_1520,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0021.png,,,,,,,,0
mendeley_1521,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0022.png,,,,,,,,0
mendeley_1522,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0023.png,,,,,,,,0
mendeley_1523,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0024.png,,,,,,,,0
mendeley_1524,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0025.png,,,,,,,,0
mendeley_1525,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0026.png,,,,,,,,0
mendeley_1526,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0027.png,,,,,,,,0
mendeley_1527,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0028.png,,,,,,,,0
mendeley_1528,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0029.png,,,,,,,,0
mendeley_1529,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0030.png,,,,,,,,0
mendeley_1530,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0031.png,,,,,,,,0
mendeley_1531,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0032.png,,,,,,,,0
mendeley_1532,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0033.png,,,,,,,,0
mendeley_1533,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0034.png,,,,,,,,0
mendeley_1534,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0035.png,,,,,,,,0
mendeley_1535,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0036.png,,,,,,,,0
mendeley_1536,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0037.png,,,,,,,,0
mendeley_1537,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0038.png,,,,,,,,0
mendeley_1538,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0039.png,,,,,,,,0
mendeley_1539,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0040.png,,,,,,,,0
mendeley_1540,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0041.png,,,,,,,,0
mendeley_1541,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0042.png,,,,,,,,0
mendeley_1542,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0043.png,,,,,,,,0
mendeley_1543,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0044.png,,,,,,,,0
mendeley_1544,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0045.png,,,,,,,,0
mendeley_1545,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0046.png,,,,,,,,0
mendeley_1546,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0047.png,,,,,,,,0
mendeley_1547,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0048.png,,,,,,,,0
mendeley_1548,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0049.png,,,,,,,,0
mendeley_1549,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0050.png,,,,,,,,0
mendeley_1550,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0051.png,,,,,,,,0
mendeley_1551,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0052.png,,,,,,,,0
mendeley_1552,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0053.png,,,,,,,,0
mendeley_1553,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0054.png,,,,,,,,0
mendeley_1554,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0055.png,,,,,,,,0
mendeley_1555,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0056.png,,,,,,,,0
mendeley_1556,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0057.png,,,,,,,,0
mendeley_1557,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0058.png,,,,,,,,0
mendeley_1558,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0059.png,,,,,,,,0
mendeley_1559,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0060.png,,,,,,,,0
mendeley_1560,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0061.png,,,,,,,,0
mendeley_1561,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0062.png,,,,,,,,0
mendeley_1562,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0063.png,,,,,,,,0
mendeley_1563,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0064.png,,,,,,,,0
mendeley_1564,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0065.png,,,,,,,,0
mendeley_1565,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0066.png,,,,,,,,0
mendeley_1566,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0067.png,,,,,,,,0
mendeley_1567,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0068.png,,,,,,,,0
mendeley_1568,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0069.png,,,,,,,,0
mendeley_1569,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0070.png,,,,,,,,0
mendeley_1570,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0071.png,,,,,,,,0
mendeley_1571,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0072.png,,,,,,,,0
mendeley_1572,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0073.png,,,,,,,,0
mendeley_1573,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0074.png,,,,,,,,0
mendeley_1574,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0075.png,,,,,,,,0
mendeley_1575,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0076.png,,,,,,,,0
mendeley_1576,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0077.png,,,,,,,,0
mendeley_1577,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0078.png,,,,,,,,0
mendeley_1578,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0079.png,,,,,,,,0
