sample_id,source,source_type,split,original_label,label,organ,image_path_raw,image_path_final,is_crop_needed,bbox_index,class_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_width,crop_height
mendeley_562,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0063.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_562_562.jpg,0,,,,,,,,
mendeley_563,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0064.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_563_563.jpg,0,,,,,,,,
mendeley_564,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0065.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_564_564.jpg,0,,,,,,,,
mendeley_565,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0066.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_565_565.jpg,0,,,,,,,,
mendeley_566,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0067.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_566_566.jpg,0,,,,,,,,
mendeley_567,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0068.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_567_567.jpg,0,,,,,,,,
mendeley_568,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0069.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_568_568.jpg,0,,,,,,,,
mendeley_569,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0070.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_569_569.jpg,0,,,,,,,,
mendeley_570,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0071.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_570_570.jpg,0,,,,,,,,
mendeley_571,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0072.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_571_571.jpg,0,,,,,,,,
mendeley_572,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0073.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_572_572.jpg,0,,,,,,,,
mendeley_573,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0074.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_573_573.jpg,0,,,,,,,,
mendeley_574,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0075.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_574_574.jpg,0,,,,,,,,
mendeley_575,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0076.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_575_575.jpg,0,,,,,,,,
mendeley_576,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0077.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_576_576.jpg,0,,,,,,,,
mendeley_577,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0078.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_577_577.jpg,0,,,,,,,,
mendeley_578,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0079.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_578_578.jpg,0,,,,,,,,
mendeley_579,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0080.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_579_579.jpg,0,,,,,,,,
mendeley_580,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0081.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_580_580.jpg,0,,,,,,,,
mendeley_581,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0082.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_581_581.jpg,0,,,,,,,,
mendeley_582,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0083.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_582_582.jpg,0,,,,,,,,
mendeley_583,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0084.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_583_583.jpg,0,,,,,,,,
mendeley_584,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0085.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_584_584.jpg,0,,,,,,,,
mendeley_585,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0086.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_585_585.jpg,0,,,,,,,,
mendeley_586,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0087.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_586_586.jpg,0,,,,,,,,
mendeley_587,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0088.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_587_587.jpg,0,,,,,,,,
mendeley_588,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0089.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_588_588.jpg,0,,,,,,,,
mendeley_589,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0090.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_589_589.jpg,0,,,,,,,,
mendeley_590,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0091.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_590_590.jpg,0,,,,,,,,
mendeley_591,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0092.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_591_591.jpg,0,,,,,,,,
mendeley_592,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0093.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_592_592.jpg,0,,,,,,,,
mendeley_593,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0094.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_593_593.jpg,0,,,,,,,,
mendeley_594,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0095.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_594_594.jpg,0,,,,,,,,
mendeley_595,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0096.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_595_595.jpg,0,,,,,,,,
mendeley_596,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0097.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_596_596.jpg,0,,,,,,,,
mendeley_597,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0098.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_597_597.jpg,0,,,,,,,,
mendeley_598,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0099.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_598_598.jpg,0,,,,,,,,
mendeley_599,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0100.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_599_599.jpg,0,,,,,,,,
mendeley_600,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0101.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_600_600.jpg,0,,,,,,,,
mendeley_601,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0102.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_601_601.jpg,0,,,,,,,,
mendeley_602,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0103.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_602_602.jpg,0,,,,,,,,
mendeley_603,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0104.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_603_603.jpg,0,,,,,,,,
mendeley_604,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0105.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_604_604.jpg,0,,,,,,,,
mendeley_605,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0106.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_605_605.jpg,0,,,,,,,,
mendeley_606,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0107.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_606_606.jpg,0,,,,,,,,
mendeley_607,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0108.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_607_607.jpg,0,,,,,,,,
mendeley_608,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0109.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_608_608.jpg,0,,,,,,,,
mendeley_609,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0110.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_609_609.jpg,0,,,,,,,,
mendeley_610,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0111.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_610_610.jpg,0,,,,,,,,
mendeley_611,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0112.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_611_611.jpg,0,,,,,,,,
mendeley_612,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0113.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_612_612.jpg,0,,,,,,,,
mendeley_613,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0114.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_613_613.jpg,0,,,,,,,,
mendeley_614,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0115.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_614_614.jpg,0,,,,,,,,
mendeley_615,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0116.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_615_615.jpg,0,,,,,,,,
mendeley_616,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0117.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_616_616.jpg,0,,,,,,,,
mendeley_617,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0118.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_617_617.jpg,0,,,,,,,,
mendeley_618,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0119.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_618_618.jpg,0,,,,,,,,
mendeley_619,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0120.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_619_619.jpg,0,,,,,,,,
mendeley_620,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0121.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_620_620.jpg,0,,,,,,,,
mendeley_621,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0122.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_621_621.jpg,0,,,,,,,,
mendeley_622,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0123.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_622_622.jpg,0,,,,,,,,
mendeley_623,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0124.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_623_623.jpg,0,,,,,,,,
mendeley_624,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0125.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_624_624.jpg,0,,,,,,,,
mendeley_625,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0126.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_625_625.jpg,0,,,,,,,,
mendeley_626,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0127.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_626_626.jpg,0,,,,,,,,
mendeley_627,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0128.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_627_627.jpg,0,,,,,,,,
mendeley_628,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0129.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_628_628.jpg,0,,,,,,,,
mendeley_629,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0130.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_629_629.jpg,0,,,,,,,,
mendeley_630,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0131.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_630_630.jpg,0,,,,,,,,
mendeley_631,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0132.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_631_631.jpg,0,,,,,,,,
mendeley_632,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0133.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_632_632.jpg,0,,,,,,,,
mendeley_633,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0134.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_633_633.jpg,0,,,,,,,,
mendeley_634,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0135.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_634_634.jpg,0,,,,,,,,
mendeley_635,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0136.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_635_635.jpg,0,,,,,,,,
mendeley_636,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0137.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_636_636.jpg,0,,,,,,,,
mendeley_637,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0138.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_637_637.jpg,0,,,,,,,,
mendeley_638,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0139.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_638_638.jpg,0,,,,,,,,
mendeley_639,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0140.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_639_639.jpg,0,,,,,,,,
mendeley_640,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0141.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_640_640.jpg,0,,,,,,,,
mendeley_641,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0142.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_641_641.jpg,0,,,,,,,,
mendeley_642,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0143.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_642_642.jpg,0,,,,,,,,
mendeley_643,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0144.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_643_643.jpg,0,,,,,,,,
mendeley_644,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0145.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_644_644.jpg,0,,,,,,,,
mendeley_645,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0146.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_645_645.jpg,0,,,,,,,,
mendeley_646,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0147.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_646_646.jpg,0,,,,,,,,
mendeley_647,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0148.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_647_647.jpg,0,,,,,,,,
mendeley_648,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0149.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_648_648.jpg,0,,,,,,,,
mendeley_649,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0150.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_649_649.jpg,0,,,,,,,,
mendeley_650,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0151.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_650_650.jpg,0,,,,,,,,
mendeley_651,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0152.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_651_651.jpg,0,,,,,,,,
mendeley_652,mendeley,folder_classification,unsplit,Early Blight Leaf,early_blight,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Early Blight Leaf\image_0153.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\early_blight\mendeley_mendeley_652_652.jpg,0,,,,,,,,
